Consigne : 8574
8575,-1,18
8575,-1,18
8575,-1,18
8574,0,18
8575,-1,17
8574,0,18
8575,-1,17
8573,1,18
8576,-2,17
8575,-1,17
8575,-1,16
8575,-1,16
8575,-1,16
8575,-1,16
8575,-1,15
8574,0,16
8575,-1,15
8575,-1,15
8575,-1,15
8575,-1,14
8572,2,16
8576,-2,14
8574,0,15
8575,-1,14
8574,0,14
8575,-1,14
8575,-1,14
8575,-1,13
8573,1,14
8574,0,14
8574,0,14
8573,1,14
8575,-1,14
8575,-1,13
8573,1,14
8576,-2,13
8575,-1,13
8575,-1,13
8575,-1,12
8574,0,13
8575,-1,12
8575,-1,12
8575,-1,12
8575,-1,11
8574,0,12
8574,0,12
8574,0,12
8575,-1,11
8574,0,11
8574,0,11
8575,-1,11
8574,0,11
8575,-1,11
8575,-1,10
8573,1,11
8575,-1,10
8575,-1,10
8575,-1,10
8575,-1,10
8575,-1,9
8573,1,10
8575,-1,9
8575,-1,9
8573,1,10
8574,0,10
8574,0,10
8574,0,10
8575,-1,9
8575,-1,9
8575,-1,9
8574,0,9
8575,-1,8
8573,1,9
8575,-1,8
8575,-1,8
8573,1,9
8575,-1,8
8575,-1,8
8574,0,8
8571,3,10
8569,5,12
8572,2,11
8571,3,12
8570,4,14
8570,4,15
8571,3,15
8570,4,16
8572,2,16
